,id,label,description,location,nbPeriods,firstPeriods-startDate,firstPeriods-endDate,author,creationDate,lastModificationDate,visibility,status,frequencyType,dayOfWeek,dayOfMonth,frequencyValue,groupPartSize,groupOrgSize,eventType
1715,60296d9b2be77d0e8a248042,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-01 08:00,2021-12-01 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1716,60296d9b2be77d0e8a248043,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-02 08:00,2021-12-02 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1717,60296d9b2be77d0e8a248044,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-03 08:00,2021-12-03 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1718,60296d9b2be77d0e8a248045,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-04 08:00,2021-12-04 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1719,60296d9b2be77d0e8a248046,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-05 08:00,2021-12-05 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1720,60296d9b2be77d0e8a248047,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-06 08:00,2021-12-06 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1721,60296d9b2be77d0e8a248048,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-07 08:00,2021-12-07 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1722,60296d9b2be77d0e8a248049,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-08 08:00,2021-12-08 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1723,60296d9b2be77d0e8a24804a,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-09 08:00,2021-12-09 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1724,60296d9b2be77d0e8a24804b,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-10 08:00,2021-12-10 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1725,60296d9b2be77d0e8a24804c,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-11 08:00,2021-12-11 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1726,60296d9b2be77d0e8a24804d,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-12 08:00,2021-12-12 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1727,60296d9b2be77d0e8a24804e,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-13 08:00,2021-12-13 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1728,60296d9b2be77d0e8a24804f,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-14 08:00,2021-12-14 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1729,60296d9b2be77d0e8a248050,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-15 08:00,2021-12-15 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1730,60296d9b2be77d0e8a248051,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-16 08:00,2021-12-16 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1731,60296d9b2be77d0e8a248052,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-17 08:00,2021-12-17 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1732,60296d9b2be77d0e8a248053,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-18 08:00,2021-12-18 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1733,60296d9b2be77d0e8a248054,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-19 08:00,2021-12-19 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1734,60296d9b2be77d0e8a248055,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-20 08:00,2021-12-20 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1735,60296d9b2be77d0e8a248056,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-21 08:00,2021-12-21 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1736,60296d9b2be77d0e8a248057,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-22 08:00,2021-12-22 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1737,60296d9b2be77d0e8a248058,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-23 08:00,2021-12-23 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1738,60296d9b2be77d0e8a248059,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-24 08:00,2021-12-24 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1739,60296d9b2be77d0e8a24805a,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-25 08:00,2021-12-25 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1740,60296d9b2be77d0e8a24805b,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-26 08:00,2021-12-26 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1741,60296d9b2be77d0e8a24805c,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-27 08:00,2021-12-27 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1742,60296d9b2be77d0e8a24805d,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-28 08:00,2021-12-28 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1743,60296d9b2be77d0e8a24805e,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-29 08:00,2021-12-29 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1744,60296d9b2be77d0e8a24805f,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-30 08:00,2021-12-30 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1745,60296d9b2be77d0e8a248060,Ateliers Maçonnerie,cours de maçonnerie.,Funay,1,2021-12-31 08:00,2021-12-31 11:00,60296cb6c0404400b7bec957,2021-02-14 19:36,2021-02-14 19:36,PRIVATE,CREATED,DAILY,MONDAY,15,1,0,1,EVENT
1746,6029a00d2be77d0e8a24812f,Nordaz ,,,1,2021-02-15 12:10,2021-02-15 13:10,601b11009eb06b70861dcfe8,2021-02-14 23:11,2021-02-14 23:11,,CREATED,,,,,0,1,APPOINTMENT
1747,6029a368c0404400b7beca3a,sortie vélo,,Sartrouville,1,2021-02-21 17:25,2021-02-21 18:25,6029a26c2be77d0e8a248133,2021-02-14 23:25,2021-02-14 23:25,PRIVATE,CREATED,ONCE,SUNDAY,21,1,0,1,EVENT
1748,6029c4392be77d0e8a2481e6,La Menace,,,1,2021-02-20 18:00,2030-06-08 18:20,6029c285c0404400b7beca8e,2021-02-15 01:45,2021-02-15 01:45,,CREATED,,,,,0,1,APPOINTMENT
1749,602a5fde2be77d0e8a2482a7,Léa ,,,1,2021-03-20 12:49,2021-03-20 13:49,601b11009eb06b70861dcfe8,2021-02-15 12:49,2021-02-15 12:49,,CREATED,,,,,0,1,APPOINTMENT
1750,602a8db61c2e36512e0aad4c,test,,,1,2021-02-16 09:04,2021-02-16 12:04,602a5097c0404400b7becb42,2021-02-16 15:28,2021-02-16 15:28,PRIVATE,CREATED,ONCE,THURSDAY,16,1,0,1,EVENT
1751,602be2a79a62d40d7ad0d6b2,contrôle de physique ,"mdr, inshallah je le réussis","école, lel",1,2021-02-22 11:00,2021-02-22 12:30,602be1bfa0bad44c9a6c597a,2021-02-16 16:20,2021-02-16 16:20,PRIVATE,CREATED,ONCE,MONDAY,22,1,0,1,EVENT
1752,602be466a0bad44c9a6c5990,Pse,finir chapitre jusqu'à page 73,la Rochelle ,1,2021-03-08 16:17,2021-03-08 17:17,602be236a0bad44c9a6c5983,2021-02-16 16:27,2021-02-16 16:27,PRIVATE,CREATED,ONCE,MONDAY,8,1,0,1,EVENT
1753,602be8779a62d40d7ad0d6d8,Rdv appartement T3 le Versoud,,Le versoud,1,2021-02-17 13:15,2021-02-17 16:44,602be7faa0bad44c9a6c5999,2021-02-16 16:44,2021-02-16 16:44,,CREATED,,,,,0,1,APPOINTMENT
1754,602be91d9a62d40d7ad0d6db,Radio dos,,saint ismier,1,2021-02-18 09:10,2021-02-18 16:47,602be7faa0bad44c9a6c5999,2021-02-16 16:47,2021-02-16 16:47,,CREATED,,,,,0,1,APPOINTMENT
1755,602be94ea0bad44c9a6c59a6,Maison Tencin ,,Tencin ,1,2021-02-19 11:00,2021-02-19 17:48,602be7faa0bad44c9a6c5999,2021-02-16 16:48,2021-02-16 16:48,,CREATED,,,,,0,1,APPOINTMENT
1756,602c0f52a0bad44c9a6c5a08,Manga,Aller chercher Banana fish et given ,crogneute rieuses ,2,2021-03-31 07:00,2021-03-31 07:00,602c0e0fa0bad44c9a6c59db,2021-02-16 19:30,2021-02-16 19:31,CONFIDENTIAL,CANCELED,,,,,0,1,EVENT
1757,602c34599a62d40d7ad0d7d7,Ongle 9h30 ,,Precilia,1,2021-02-18 09:30,2021-02-18 12:00,602c33b4a0bad44c9a6c5a81,2021-02-16 22:08,2021-02-16 22:09,,CREATED,,,,,0,1,APPOINTMENT
1758,602c34e89a62d40d7ad0d7e3,Cils ,,Sabrina ,1,2021-02-25 09:30,2021-02-25 12:00,602c33b4a0bad44c9a6c5a81,2021-02-16 22:11,2021-02-16 22:11,,CREATED,,,,,0,1,APPOINTMENT
1759,602c38e99a62d40d7ad0d804,finir enregistrement épisode pilote podcast ,"tu dois impérativement terminer l'épisode pilote de ton podcast demonia jeudi, c'est maintenant ou jamais si tu veux commencer ce projet Julie ",Lavaur ,1,2021-02-18 10:30,2021-02-18 22:30,602c383d9a62d40d7ad0d7fc,2021-02-16 22:28,2021-02-16 22:29,CONFIDENTIAL,CANCELED,,,,,0,1,EVENT
1760,602c3c589a62d40d7ad0d845,test,app,apple,1,2021-02-16 13:42,2021-02-16 14:42,602c3b7d9a62d40d7ad0d829,2021-02-16 22:42,2021-02-16 22:42,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1761,602c41529a62d40d7ad0d8aa,revsion ,,,1,2021-02-17 21:00,2021-02-17 21:30,602c406ba0bad44c9a6c5b2c,2021-02-16 23:04,2021-02-16 23:04,,CREATED,,,,,0,1,APPOINTMENT
1762,602c57bfa0bad44c9a6c5b97,ANNIVERSAIRE JULIETTE ,,,1,2021-02-17 00:00,2021-02-18 00:00,602c56fb9a62d40d7ad0d8c6,2021-02-17 00:39,2021-02-17 00:40,CONFIDENTIAL,CREATED,YEARLY,WEDNESDAY,17,1,0,1,EVENT
1763,602cd1eda0bad44c9a6c5c7e,,Départ SFO,,1,2021-02-27 11:30,2021-02-27 13:40,602cd1669a62d40d7ad0d9da,2021-02-17 09:21,2021-02-17 09:21,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1764,602cfc84a0bad44c9a6c5d3e,station F,,Station F,1,2021-02-19 09:00,2021-02-19 17:00,5e58e79576c3f600016baadc,2021-02-17 12:22,2021-02-17 12:43,CONFIDENTIAL,CREATED,,,,,2,1,EVENT
1765,602d1f65a0bad44c9a6c5d7d,dr maire,,,1,2021-03-01 15:30,2021-03-01 16:30,6017e3b587a2df7a6734bce9,2021-02-17 14:51,2021-02-17 14:51,,CREATED,,,,,0,1,APPOINTMENT
1766,602d275f9a62d40d7ad0db3a,chez juju,,auray,1,2021-02-25 14:30,2021-02-26 12:30,602d24949a62d40d7ad0db15,2021-02-17 15:25,2021-02-17 15:25,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1767,602d3545a0bad44c9a6c5e16,Visite apart 16,,Perrichont,1,2021-02-17 20:16,2021-02-17 20:16,602d343da0bad44c9a6c5e05,2021-02-17 16:24,2021-02-17 16:24,,CREATED,,,,,0,1,APPOINTMENT
1768,602d3b879a62d40d7ad0dbaf,letter ,,,1,2021-02-20 16:51,2021-02-20 17:51,602d3ab39a62d40d7ad0db96,2021-02-17 16:51,2021-02-17 16:52,,CREATED,,,,,0,1,APPOINTMENT
1769,602d4dcaa0bad44c9a6c5e80,bxb,,,1,2021-02-17 18:09,2021-02-17 19:09,602d4d1f9a62d40d7ad0dbcf,2021-02-17 18:09,2021-02-17 18:09,,CREATED,,,,,0,1,APPOINTMENT
1770,602d5a06a0bad44c9a6c5eba,Test pompier ,,Zone des pêcheurs d'Islande ,1,2021-03-06 09:00,2021-03-06 16:00,602d595c9a62d40d7ad0dc07,2021-02-17 19:01,2021-02-17 19:01,,CREATED,,,,,0,1,APPOINTMENT
1771,602d7ec69a62d40d7ad0dd1a,Fin carem,,Maison,1,2021-02-17 21:38,2021-03-29 22:38,602d7d61a0bad44c9a6c5f71,2021-02-17 21:38,2021-02-17 21:38,,CREATED,,,,,0,1,APPOINTMENT
1772,602d8c96a0bad44c9a6c5fac,réveil + petit dej ,,,1,2021-03-18 06:50,2021-03-18 08:30,602d8c0aa0bad44c9a6c5f9c,2021-02-17 22:37,2021-02-17 22:37,,CREATED,,,,,0,1,APPOINTMENT
1773,602e4508a0bad44c9a6c6103,carte nus,remettre les droit de la carte,gare Lille Flandres,1,2021-06-26 11:43,2021-06-26 11:43,602e4425a0bad44c9a6c60f8,2021-02-18 11:44,2021-02-18 11:44,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1774,602e4dd99a62d40d7ad0deb5,épilation ,épilation sourcils ,Yves rochet Avignon ,1,2021-03-04 10:00,2021-03-04 10:00,602e4c729a62d40d7ad0de92,2021-02-18 12:22,2021-02-18 12:22,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1775,602e5a3c9a62d40d7ad0deea,,,mairie de mussidan ,1,2021-02-23 13:14,2021-02-23 13:30,602e59c8a0bad44c9a6c615b,2021-02-18 13:14,2021-02-18 13:14,,CREATED,,,,,0,1,APPOINTMENT
1776,602e7d909a62d40d7ad0dfc1,jrjf,,,1,2021-02-18 15:55,2021-02-18 16:45,602e7d629a62d40d7ad0dfaf,2021-02-18 15:45,2021-02-18 15:45,,CREATED,,,,,0,1,APPOINTMENT
1777,602e9a41a0bad44c9a6c626f,hh,,,1,2021-02-18 18:00,2021-02-18 18:47,602e7d629a62d40d7ad0dfaf,2021-02-18 17:48,2021-02-18 17:48,,CREATED,,,,,0,1,APPOINTMENT
1778,602ef71f9a62d40d7ad0e09d,kiné,,,1,2021-02-23 14:00,2021-02-23 15:00,6017e3b587a2df7a6734bce9,2021-02-19 00:24,2021-02-19 00:24,,CREATED,,,,,0,1,APPOINTMENT
1779,602ef769a0bad44c9a6c6324,kiné,,,1,2021-02-25 14:00,2021-02-25 14:30,6017e3b587a2df7a6734bce9,2021-02-19 00:25,2021-02-19 00:25,,CREATED,,,,,0,1,APPOINTMENT
1780,602f9f5c9a62d40d7ad0e24a,rdv medecin,,,1,2021-02-26 17:15,2021-02-26 18:21,602f9eeba0bad44c9a6c6497,2021-02-19 12:22,2021-02-19 12:22,,CREATED,,,,,0,1,APPOINTMENT
1781,602fd9de9a62d40d7ad0e2f0,SAGE femme Durfort,,Aire,1,2021-02-22 15:15,2021-02-22 16:30,602fd952a0bad44c9a6c6533,2021-02-19 16:31,2021-02-19 16:31,,CREATED,,,,,0,1,APPOINTMENT
1782,602fda02a0bad44c9a6c6543,Consultation allaitement,,LAYNÉ,1,2021-02-23 14:00,2021-02-23 16:31,602fd952a0bad44c9a6c6533,2021-02-19 16:32,2021-02-19 16:32,,CREATED,,,,,0,1,APPOINTMENT
1783,602fda4da0bad44c9a6c6549,Rdv pédiatre PRINS Layné,,LAYNÉ MDM,1,2021-04-08 17:30,2021-04-08 18:33,602fd952a0bad44c9a6c6533,2021-02-19 16:33,2021-02-19 16:33,,CREATED,,,,,0,1,APPOINTMENT
1784,602fdc009a62d40d7ad0e2fd,Rdv médecin Villeneuve Alice Malatere,,,1,2021-03-05 11:15,2021-03-05 16:39,602fd952a0bad44c9a6c6533,2021-02-19 16:40,2021-02-19 16:40,,CREATED,,,,,0,1,APPOINTMENT
1785,602fdc589a62d40d7ad0e301,Ostéopathe Bencquet Alice,,,1,2021-03-08 10:00,2021-03-08 16:41,602fd952a0bad44c9a6c6533,2021-02-19 16:42,2021-02-19 16:42,,CREATED,,,,,0,1,APPOINTMENT
1786,602fdec1a0bad44c9a6c6555,Layné allaitement ,,Layné mdm,1,2021-02-22 11:00,2021-02-22 17:50,602fd952a0bad44c9a6c6533,2021-02-19 16:52,2021-02-19 16:52,,CREATED,,,,,0,1,APPOINTMENT
1787,602fe08a9a62d40d7ad0e323,ete 2021,,savines,1,2021-08-24 16:59,2021-08-24 17:59,602fe01d9a62d40d7ad0e315,2021-02-19 17:00,2021-02-19 17:00,PRIVATE,CREATED,,,,,0,1,EVENT
1788,602feac8a0bad44c9a6c658e,Rdv Rémi Milou,,Aire,1,2021-03-04 13:00,2021-03-04 17:43,602fd952a0bad44c9a6c6533,2021-02-19 17:43,2021-02-19 17:43,,CREATED,,,,,0,1,APPOINTMENT
1789,602feff4a0bad44c9a6c65a3,Dale Alu,,Maison,1,2021-02-24 14:00,2021-02-24 18:05,602fd952a0bad44c9a6c6533,2021-02-19 18:05,2021-02-19 18:05,,CREATED,,,,,0,1,APPOINTMENT
1790,6030df81a0bad44c9a6c6767,Aller à la médiathèque ,,,1,2021-02-20 14:35,2021-02-20 15:07,6030df0b9a62d40d7ad0e4fa,2021-02-20 11:08,2021-02-20 11:08,PRIVATE,CREATED,,,,,0,1,EVENT
1791,6030dfaf9a62d40d7ad0e508,Lecture + Booknode,,,1,2021-02-20 14:40,2021-02-20 15:08,6030df0b9a62d40d7ad0e4fa,2021-02-20 11:08,2021-02-20 11:08,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1792,6030ef7aa0bad44c9a6c6777,hôpital shainys cardiograme,,lens,1,2021-02-20 12:15,2021-02-20 13:15,6030eeba9a62d40d7ad0e50c,2021-02-20 12:16,2021-02-20 12:16,,CREATED,,,,,0,1,APPOINTMENT
1793,6030f2f9a0bad44c9a6c67c0,rendez vous shainys,,lens ,1,2021-03-11 07:30,2021-03-11 12:30,6030eeba9a62d40d7ad0e50c,2021-02-20 12:31,2021-02-20 12:31,,CREATED,,,,,0,1,APPOINTMENT
1794,603173079a62d40d7ad0e630,chez sarah,chez sarah + dodo,st florent le viel,1,2021-02-20 21:35,2021-02-20 22:35,6031720f9a62d40d7ad0e61f,2021-02-20 21:37,2021-02-20 21:37,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1795,60318de4a0bad44c9a6c68c2,journee garage Julie,,sannois,1,2021-02-21 12:25,2021-02-21 17:30,60318c96a0bad44c9a6c68b9,2021-02-20 23:32,2021-02-20 23:33,,CANCELED,,,,,0,1,APPOINTMENT
1796,60318ec3a0bad44c9a6c68cb,chez julie ,,sannois ,1,2021-02-21 12:30,2021-02-21 17:30,60318c96a0bad44c9a6c68b9,2021-02-20 23:35,2021-02-20 23:35,,CREATED,,,,,0,1,APPOINTMENT
1797,60318f819a62d40d7ad0e686,soiree coco,,la maison,1,2021-02-25 14:00,2021-02-26 11:00,60318c96a0bad44c9a6c68b9,2021-02-20 23:38,2021-02-20 23:38,,CREATED,,,,,0,1,APPOINTMENT
1798,603197b19a62d40d7ad0e6cd,Shopping avec les filles ,"-liner
-",,1,2021-02-21 17:00,2021-02-21 23:12,603184ae9a62d40d7ad0e64f,2021-02-21 00:13,2021-02-21 00:14,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1799,603197c8a0bad44c9a6c6943,Anniv Thibault ,,,1,2021-02-21 00:14,2021-02-21 01:14,603184ae9a62d40d7ad0e64f,2021-02-21 00:14,2021-02-21 00:14,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1800,6031c34fa0bad44c9a6c6965,Lire la bible ,,,1,2021-02-21 19:00,2021-02-21 22:00,6031c2869a62d40d7ad0e6fa,2021-02-21 03:19,2021-02-21 03:19,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1801,6031c3949a62d40d7ad0e707,Sport ,Sport ,,1,2021-02-21 19:00,2021-02-21 20:00,6031c2869a62d40d7ad0e6fa,2021-02-21 03:21,2021-02-21 03:21,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1802,60323eeb9a62d40d7ad0e765,rendez-vous sarah docteur Laurent,,fosses,1,2021-03-05 15:46,2021-03-05 16:10,60323dbaa0bad44c9a6c69da,2021-02-21 12:07,2021-02-21 12:07,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1803,603270949a62d40d7ad0e806,mamie viens nous cherche ,,,1,2021-03-01 10:30,2021-03-01 10:30,60326fd39a62d40d7ad0e7fa,2021-02-21 15:39,2021-02-21 15:39,,CREATED,,,,,0,1,APPOINTMENT
1804,6032bdcaa0bad44c9a6c6b24,Annive avec mes amies ,"Avec charline, juju, Alice et appo ",Chez moi ,1,2021-02-21 21:08,2021-02-22 18:08,6032bcb4a0bad44c9a6c6b12,2021-02-21 21:08,2021-02-21 21:08,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1805,6032be3e9a62d40d7ad0e8aa,Faire la bouffe ,,chez moi ,1,2021-02-22 11:00,2021-02-22 12:00,6032bcb4a0bad44c9a6c6b12,2021-02-21 21:10,2021-02-21 21:10,,CREATED,,,,,0,1,APPOINTMENT
1806,6032be74a0bad44c9a6c6b31,faire la bouffe ,,chez moi ,1,2021-02-23 11:00,2021-02-23 12:00,6032bcb4a0bad44c9a6c6b12,2021-02-21 21:11,2021-02-21 21:11,,CREATED,,,,,0,1,APPOINTMENT
1807,6032be9c9a62d40d7ad0e8ad,faire la bouffe ,,chez moi ,1,2021-02-25 11:00,2021-02-25 12:00,6032bcb4a0bad44c9a6c6b12,2021-02-21 21:12,2021-02-21 21:12,,CREATED,,,,,0,1,APPOINTMENT
1808,6032c10e9a62d40d7ad0e8b7,Revue de la littérature ,,,1,2021-02-22 21:21,2021-02-22 22:21,6032c086a0bad44c9a6c6b35,2021-02-21 21:22,2021-02-21 21:22,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1809,603365cca0bad44c9a6c6c72,kiné,,,1,2021-02-23 09:05,2021-02-23 09:05,6017e3b587a2df7a6734bce9,2021-02-22 09:05,2021-02-22 09:05,,CREATED,,,,,0,1,APPOINTMENT
1810,603365fe9a62d40d7ad0e997,kiné,,,1,2021-02-25 15:30,2021-02-25 15:30,6017e3b587a2df7a6734bce9,2021-02-22 09:06,2021-02-22 09:06,,CREATED,,,,,0,1,APPOINTMENT
1811,603368c7a0bad44c9a6c6c8c,docteur,,Périgny,1,2021-02-24 09:17,2021-02-24 09:30,603368339a62d40d7ad0e9a7,2021-02-22 09:18,2021-02-22 09:18,,CREATED,,,,,0,1,APPOINTMENT
1812,60337873a0bad44c9a6c6ca5,Muscu Jour 1,musculation ,,1,2021-02-24 11:00,2021-03-09 10:23,6033779fa0bad44c9a6c6c9d,2021-02-22 10:25,2021-02-22 10:25,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1813,603378eba0bad44c9a6c6ca9,Muscu Jour 2,,,1,2021-02-25 10:26,2021-02-25 11:26,6033779fa0bad44c9a6c6c9d,2021-02-22 10:27,2021-02-22 10:27,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1814,60337922a0bad44c9a6c6cac,Muscu Jour 3,,,1,2021-02-27 10:27,2021-02-27 11:27,6033779fa0bad44c9a6c6c9d,2021-02-22 10:28,2021-02-22 10:28,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1815,6033adf8a0bad44c9a6c6d45,Maya exterieur,,,1,2021-03-22 14:12,2021-03-22 15:12,601272859eb06b70861dc148,2021-02-22 14:13,2021-02-22 14:13,CONFIDENTIAL,CREATED,,,,,0,1,EVENT
1816,6033bc499a62d40d7ad0eb3c,CIC,,,1,2021-02-02 15:00,2021-02-02 15:00,6033bb8ba0bad44c9a6c6df2,2021-02-22 15:14,2021-02-22 15:17,,CREATED,,,,,0,1,APPOINTMENT
1817,6033c67ea0bad44c9a6c6e33,collecté Monoprix Asnières ,,,1,2021-03-19 09:00,2021-03-19 15:56,6017e3b587a2df7a6734bce9,2021-02-22 15:58,2021-02-22 15:58,,CREATED,,,,,0,1,APPOINTMENT
1818,6033d03f9a62d40d7ad0eb9b,Médecin G. Dr Gubert,,188 chemin des florans,1,2021-02-23 09:40,2021-02-23 16:38,6033cfa0a0bad44c9a6c6e56,2021-02-22 16:39,2021-02-22 16:39,,CREATED,,,,,0,1,APPOINTMENT
1819,6033d07fa0bad44c9a6c6e5d,Gynéco Mme Piraux,,380 rue de D. Diderot Carpentras,1,2021-02-26 11:30,2021-02-26 17:39,6033cfa0a0bad44c9a6c6e56,2021-02-22 16:40,2021-02-22 16:40,,CREATED,,,,,0,1,APPOINTMENT
